build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
 1352713727,   7.8404736817,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    12.3062015533,     7.9774081230
 1352713727,   7.5153215647,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   126.2190597534,     0.0000000000
 1352713727,   7.8524159908,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.9382528305,     7.9546368599
 1352713727,   7.5227647841,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   273.3662292480,     0.0000000000
 1352713727,   7.8473535955,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    11.2840511322,     7.9839103699
 1352713727,   7.5163263917,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    73.0712371826,     0.0000000000
 1352713727,   7.8449792981,              1,          536870912,           1.0000000000,         hit_rate, 0.3000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.0818174362,     7.9353919983
 1352713727,   7.5209664047,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   263.1619201660,     0.0000000000
 1352713727,   7.8530624926,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.1742654800,     7.9856383324
 1352713727,   7.5238782704,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    28.8440322876,     0.0000000000
 1352713727,   7.8520319462,              1,          536870912,           1.0000000000,         hit_rate, 0.1000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,     6.4728769302,     7.9255105019
 1352713727,   7.5161086917,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   257.4232666016,     0.0000000000
 1352713727,   7.8420801580,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     9.7361663818,     7.9742784500
 1352713727,   7.5406271398,              1,          536870912,           1.0000000000,         hit_rate, 0.0100000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,    11.4705535889,     0.0000000000
